Country,Year,CAPEX,Exports of goods and services (% of GDP),GDP per capita (current US$),Imports of goods and services (% of GDP),Political Stability and Absence of Violence/Terrorism: Estimate
Vietnam,2004,113.5,59.73104141,565.4522846,73.28545645,0.150153518
Vietnam,2005,531.6,63.69949267,710.74676,67.01535337,0.484037668
Vietnam,2006,4414.8,67.71681433,807.7566451,70.59680754,0.405120254
Vietnam,2007,775.4,70.5178746,925.6403383,84.08750939,0.251871973
Vietnam,2008,2845.5,70.33669194,1163.831958,83.98078769,0.165260822
Vietnam,2009,1540.6,62.60888407,1226.169761,72.09743366,0.271775961
Vietnam,2010,854.6,54.17584597,1683.161824,59.80184157,0.148407876
Vietnam,2011,1362.3,61.18015572,1950.925042,64.08042222,0.189088449
Vietnam,2012,178.4,63.4739249,2185.117677,59.75019184,0.267358661
Vietnam,2013,1527.7,66.80044599,2359.517365,64.04590887,0.250577271
Vietnam,2014,721.2,69.59857595,2546.384645,65.8119455,-0.022347357
Vietnam,2015,6320.9,72.92285184,2577.568853,71.99137636,0.063808225
Vietnam,2016,2131.9,74.10728626,2735.060438,71.30222172,0.226832524
Vietnam,2017,1385.7,81.76252184,2956.109921,79.21756182,0.211102173
Vietnam,2018,1012.1,84.42345608,3222.310031,80.24048069,0.033082962
Vietnam,2019,482.1,85.15758741,3440.900254,79.54662762,0.039987404
Vietnam,2020,158.3,84.38159801,3534.039535,78.86426481,-0.038989063
Vietnam,2021,2319.8,93.85020713,3704.193559,92.82562571,-0.117782436
Vietnam,2022,4665.8,93.42012904,4147.697772,89.7334901,-0.046132095
Vietnam,2023,3718.7,86.46741924,4323.35032,78.35065203,-0.036380734
